0,286,448
0,317,470
0,354,491
0,426,535
0,479,566
0,541,602
0,560,614
0,577,628
0,585,637
0,593,650
0,598,660
0,606,674
0,614,683
0,625,693
0,632,701
0,640,708
0,644,712
0,646,715
0,647,716
0,648,716
1,654,708
1,663,692
1,694,648
1,725,610
1,789,543
1,833,488
1,876,409
1,901,352
1,934,300
1,951,279
1,977,246
1,994,223
1,1020,188
1,1033,171
1,1061,144
1,1072,134
1,1084,122
1,1089,116
1,1093,111
1,1094,109
1,1094,107
1,1095,106
1,1096,102
1,1098,99
1,1101,95
1,1102,93
1,1103,91
1,1105,89
1,1108,84
1,1109,80
1,1110,78
1,1111,77
1,1111,76
2,1111,77
2,1119,112
2,1124,142
2,1124,211
2,1126,260
2,1134,324
2,1142,359
2,1152,395
2,1157,414
2,1171,445
2,1180,465
2,1197,493
2,1211,510
2,1229,530
2,1245,545
2,1268,566
2,1283,577
2,1295,586
2,1300,590
2,1305,594
2,1307,597
2,1310,598
2,1311,598
2,1314,597
2,1318,594
2,1328,591
2,1334,589
2,1338,588
2,1345,586
2,1357,586
2,1365,586
2,1373,586
2,1376,586
2,1377,586
2,1378,585
2,1379,584
2,1382,583
2,1384,583
2,1388,581
2,1389,581
2,1392,580
2,1393,580
2,1395,578
2,1396,577
2,1399,575
2,1401,574
2,1403,572
2,1404,571
2,1406,570
2,1406,569
2,1407,569
2,1409,568
2,1412,566
2,1421,560
2,1433,552
2,1456,541
2,1474,535
2,1495,529
2,1503,526
2,1506,526
2,1504,524
2,1502,522
2,1501,521
2,1500,521
2,1500,520
2,1500,519
2,1502,518
2,1505,517
2,1507,516
2,1508,516
3,1505,522
3,1493,546
3,1482,567
3,1454,609
3,1424,646
3,1373,699
3,1334,731
3,1282,771
3,1258,788
3,1219,812
3,1195,827
3,1168,844
3,1154,854
3,1137,866
3,1130,871
3,1125,875
3,1119,879
3,1112,885
3,1106,889
3,1097,896
3,1091,900
3,1086,904
3,1083,906
3,1082,907
3,1077,911
3,1074,913
3,1070,917
3,1068,919
3,1066,921
3,1064,922
3,1063,924
3,1062,925
3,1060,928
3,1060,929
3,1060,933
3,1060,936
3,1060,940
3,1060,944
3,1062,949
3,1064,952
3,1067,957
3,1071,960
3,1076,964
3,1080,968
3,1089,974
3,1094,976
3,1103,980
3,1109,983
3,1114,985
3,1120,985
3,1122,986
3,1126,987
3,1133,988
3,1138,989
3,1146,990
3,1151,990
3,1157,990
3,1159,990
3,1160,990
3,1160,991
3,1160,992
3,1160,993
3,1159,993
3,1159,994
3,1160,994
3,1161,996
3,1163,997
3,1163,998
4,1152,984
4,1141,965
4,1110,905
4,1074,827
4,1027,703
4,1003,616
4,976,518
4,966,478
4,963,430
4,963,406
4,963,373
4,963,353
4,963,334
4,963,326
4,963,316
4,965,311
4,971,302
4,979,295
4,999,284
4,1012,275
4,1034,262
4,1049,251
4,1069,238
4,1075,234
4,1085,227
4,1089,222
4,1094,216
4,1099,210
4,1100,206
4,1101,202
4,1101,199
4,1101,192
4,1101,186
4,1100,183
4,1098,176
4,1095,165
4,1094,159
4,1094,152
4,1094,148
4,1094,143
4,1094,141
4,1094,138
4,1094,136
4,1095,133
4,1095,131
4,1097,126
4,1099,123
4,1101,120
