0,262,745
0,272,730
0,297,695
0,353,613
0,405,537
0,453,466
0,513,387
0,563,316
0,594,270
0,618,227
0,630,208
0,641,187
0,645,177
0,648,172
0,650,167
0,655,161
0,659,156
0,664,151
0,673,143
0,680,136
0,689,129
0,692,126
0,696,123
0,698,120
0,699,118
0,700,116
0,701,114
0,702,113
0,702,111
0,703,110
0,704,108
0,705,107
0,706,105
0,707,104
0,708,102
0,708,101
0,709,100
0,709,99
0,709,98
0,709,97
0,710,96
0,711,95
0,711,94
0,712,93
0,712,92
0,713,92
0,714,91
0,715,90
0,716,89
1,721,99
1,735,132
1,756,176
1,790,247
1,849,365
1,867,402
1,913,487
1,963,565
1,1000,620
1,1046,685
1,1100,764
1,1131,808
1,1152,839
1,1176,872
1,1189,892
1,1203,914
1,1214,934
1,1221,947
1,1225,960
1,1228,969
1,1229,976
1,1231,980
1,1234,986
1,1237,994
1,1240,999
1,1244,1003
1,1247,1005
1,1247,1004
1,1247,1002
1,1247,999
1,1247,995
1,1248,992
1,1249,991
1,1251,990
1,1252,990
2,1253,987
2,1259,978
2,1277,951
2,1293,932
2,1316,902
2,1355,850
2,1386,796
2,1416,743
2,1440,703
2,1455,680
2,1476,647
2,1485,633
2,1493,621
2,1497,614
2,1499,607
2,1501,603
2,1501,600
2,1501,598
2,1501,595
2,1501,594
2,1502,593
2,1504,585
2,1506,581
2,1507,579
2,1509,576
2,1511,574
2,1513,573
2,1514,572
3,1507,571
3,1488,571
3,1458,571
3,1382,571
3,1300,571
3,1224,571
3,1137,571
3,1064,571
3,1015,571
3,958,571
3,939,571
3,901,571
3,874,571
3,856,571
3,837,571
3,821,571
3,810,571
3,798,571
3,779,571
3,764,571
3,743,571
3,721,571
3,698,571
3,670,571
3,645,571
3,613,571
3,598,571
3,585,571
3,575,571
3,568,571
3,561,571
3,556,571
3,552,571
3,543,571
3,533,571
3,522,571
3,513,571
3,502,571
3,495,571
3,492,571
3,488,571
3,485,571
3,483,571
3,480,571
3,477,571
3,472,570
3,467,570
3,458,570
3,452,570
3,448,570
3,446,570
3,444,570
3,442,570
3,440,570
3,435,570
3,434,570
3,428,570
3,424,570
3,420,570
3,418,570
3,417,570
3,415,570
3,412,570
3,410,570
3,409,570
3,408,570
3,407,570
3,406,570
3,405,570
3,404,570
3,403,570
3,402,570
3,401,570
3,400,570
4,400,569
4,404,566
4,415,557
4,432,544
4,467,518
4,490,490
4,506,459
4,523,415
4,536,368
4,543,339
4,551,311
4,559,289
4,567,264
4,572,253
4,578,241
4,585,230
4,593,218
4,603,207
4,611,200
4,618,193
4,624,189
4,627,186
4,630,184
4,631,183
4,633,183
4,635,183
4,641,183
4,648,183
4,656,183
4,667,182
4,677,179
4,685,177
4,691,175
4,696,173
4,698,172
4,699,170
4,701,168
4,703,166
4,704,163
4,705,162
4,706,159
4,706,158
4,707,157
4,707,155
4,707,154
4,707,151
4,707,149
4,707,147
4,707,143
4,707,140
4,707,139
4,708,137
4,708,134
4,709,132
4,709,131
4,709,129
4,709,128
4,709,127
4,709,126
4,709,125
4,709,123
4,709,121
4,709,120
4,709,119
4,709,118
4,709,117
4,709,116
4,710,116
4,711,115
4,712,115
4,712,114
4,713,114
4,714,113
4,714,112
4,715,111
4,716,110
5,716,111
5,717,117
5,727,140
5,740,167
5,751,190
5,769,219
5,785,240
5,798,257
5,811,275
5,826,297
5,833,309
5,837,318
5,842,330
5,847,342
5,851,352
5,855,362
5,860,372
5,865,383
5,868,390
5,871,399
5,873,407
5,874,411
5,874,416
5,875,420
5,875,422
5,875,423
5,875,425
5,875,426
5,876,426
5,877,426
5,879,426
5,880,425
5,881,424
5,881,423
5,882,422
5,882,421
5,883,418
5,884,416
5,884,414
5,884,413
5,884,412
5,884,411
5,884,410
5,884,409
5,884,408
5,884,407
5,884,406
5,884,405
5,884,404
5,884,403
5,884,402
5,884,401
5,885,401
5,885,400
5,886,400
6,889,400
6,894,400
6,900,401
6,912,404
6,929,409
6,950,416
6,976,422
6,1022,433
6,1058,441
6,1087,446
6,1126,453
6,1151,459
6,1181,467
6,1208,474
6,1217,476
6,1239,483
6,1253,488
6,1269,494
6,1286,501
6,1299,507
6,1317,514
6,1337,520
6,1355,525
6,1381,531
6,1394,535
6,1403,537
6,1409,538
6,1417,540
6,1426,541
6,1444,541
6,1455,541
6,1468,541
6,1479,541
6,1484,541
6,1490,541
6,1494,541
6,1497,542
6,1503,543
6,1509,544
6,1511,545
6,1516,547
6,1520,547
6,1522,548
6,1522,549
6,1520,550
6,1517,553
6,1512,554
6,1506,556
6,1502,558
6,1500,558
6,1499,558
6,1500,558
6,1501,558
6,1501,559
6,1501,560
6,1501,561
6,1502,561
6,1503,562
7,1500,562
7,1493,561
7,1473,559
7,1445,558
7,1422,558
7,1397,558
7,1368,558
7,1327,558
7,1285,558
7,1244,558
7,1218,558
7,1203,558
