0,1630,371
0,1630,389
0,1630,414
0,1622,455
0,1617,481
0,1612,514
0,1608,544
0,1603,567
0,1599,590
0,1595,620
0,1594,636
0,1594,648
0,1595,657
0,1600,665
0,1604,671
0,1610,676
0,1613,677
0,1622,679
0,1629,680
0,1633,680
0,1639,681
0,1644,684
0,1646,685
0,1647,687
0,1647,690
0,1647,693
0,1647,695
0,1647,696
0,1647,697
0,1647,698
0,1647,699
0,1645,700
0,1643,701
0,1640,702
0,1638,703
0,1637,705
0,1636,705
0,1635,706
0,1634,706
0,1633,707
1,1632,707
1,1627,701
1,1612,689
1,1574,664
1,1514,633
1,1458,612
1,1374,587
1,1267,566
1,1065,530
1,929,509
1,775,486
1,649,471
1,567,458
1,484,442
1,404,421
1,389,417
1,361,407
1,347,400
1,336,394
1,325,390
1,320,390
1,316,388
1,308,387
1,295,385
1,278,384
1,260,384
1,248,386
1,234,390
1,224,394
1,219,398
1,212,400
1,204,403
1,195,403
1,184,405
1,173,408
1,165,411
1,155,414
1,145,416
1,136,417
1,124,419
1,108,422
1,99,423
1,93,423
1,89,423
1,86,423
1,84,423
1,83,423
1,82,423
1,80,423
1,75,419
1,70,417
1,67,416
1,65,415
1,63,413
1,63,412
1,63,411
1,63,409
1,64,407
1,64,406
1,64,405
1,65,405
1,66,406
1,67,407
1,69,410
1,70,410
1,71,411
1,72,411
1,73,410
1,74,410
1,74,409
2,75,409
2,78,408
2,94,406
2,122,402
2,197,392
2,259,385
2,355,370
2,468,354
2,557,343
2,661,341
2,750,341
2,843,341
2,874,341
2,912,341
2,944,341
2,970,341
2,1003,341
2,1037,341
2,1066,341
2,1103,341
2,1136,341
2,1149,341
2,1181,341
2,1202,341
2,1226,341
2,1247,341
2,1263,342
2,1281,343
2,1298,343
2,1313,344
2,1330,345
2,1354,345
2,1371,347
2,1383,347
2,1399,348
2,1421,351
2,1438,352
2,1457,352
2,1482,352
2,1496,352
2,1513,352
2,1530,352
2,1544,352
2,1559,352
2,1569,352
2,1576,352
2,1579,352
2,1581,352
2,1584,353
2,1586,353
2,1586,354
2,1587,354
2,1587,355
2,1589,357
2,1591,359
2,1594,362
2,1596,364
2,1597,364
2,1598,364
2,1599,364
2,1601,364
2,1603,363
2,1604,363
2,1605,363
2,1606,363
2,1607,363
2,1607,362
2,1608,362
2,1608,361
2,1609,361
2,1610,361
2,1611,361
2,1612,361
2,1612,360
2,1613,360
2,1614,360
2,1615,360
2,1615,361
3,1615,362
3,1616,372
3,1619,397
3,1620,424
3,1620,463
3,1620,500
3,1620,512
3,1622,529
3,1627,544
3,1631,551
3,1631,553
3,1626,551
3,1623,548
3,1622,547
3,1620,545
3,1616,544
