252,164
1706,351
204,944
254,180
347,193
350,157
601,775
1404,456
1412,323
377,194
610,761
188,922
233,198
1427,348
1428,296
1757,341
1386,493
1399,291
384,164
623,755
1448,427
1456,283
1808,333
653,806
724,1010
1386,522
1385,544
740,1021
643,729
1101,551
1108,239
655,182
644,716
1120,531
1124,238
1441,283
1433,418
1746,312
1096,217
1082,734
698,1008
636,832
688,812
471,160
640,183
636,610
514,245
268,216
583,760
220,892
268,237
375,250
233,872
560,751
357,390
1382,354
1374,440
1135,525
1130,695
1349,535
1372,569
1089,789
1093,635
1146,614
1141,673
739,958
692,824
1069,675
1071,378
664,393
659,679
1051,530
1051,471
1366,403
1368,365
1134,378
1134,416
1862,327
