0,728,1004
0,724,996
0,708,974
0,690,952
0,639,887
0,588,826
0,528,764
0,503,737
0,480,706
0,469,690
0,448,664
0,434,648
0,417,630
0,405,619
0,392,603
0,382,593
0,366,578
0,354,569
0,338,559
0,329,553
0,320,547
0,315,543
0,309,537
0,307,535
0,307,533
0,306,532
0,306,531
0,306,530
0,305,529
0,305,528
0,305,527
0,303,534
0,301,538
0,299,544
0,298,548
0,297,553
0,297,555
0,296,556
0,296,557
0,292,557
0,290,557
0,287,557
0,286,558
0,284,558
1,287,558
1,302,560
1,323,563
1,368,569
1,393,572
1,438,579
1,472,584
1,515,591
1,541,596
1,582,604
1,605,608
1,620,611
1,640,613
1,672,616
1,692,617
1,720,617
1,738,617
1,760,612
1,770,607
1,793,597
1,809,591
1,826,583
1,834,580
1,847,573
1,856,569
1,867,564
1,873,562
1,875,561
1,880,559
1,882,558
1,886,558
1,887,556
1,887,555
1,887,554
1,887,553
1,885,553
1,883,552
1,882,552
1,880,552
1,878,552
1,876,552
1,874,552
1,871,552
1,870,553
1,871,553
1,874,553
1,876,552
1,879,552
1,881,552
1,887,554
1,892,555
1,898,556
1,901,557
1,902,557
1,903,556
1,904,555
2,904,552
2,904,537
2,904,515
2,904,441
2,902,396
2,897,323
2,897,280
2,897,225
2,897,200
2,897,176
2,899,168
2,901,158
2,902,152
2,905,146
2,907,143
2,910,139
2,912,137
2,916,132
2,918,130
2,921,126
2,921,123
2,922,119
2,922,114
2,918,107
2,915,102
2,909,97
2,908,96
2,908,95
2,907,94
2,907,92
2,906,91
2,905,90
2,905,88
2,905,87
2,905,86
2,905,85
2,905,84
2,905,83
2,905,82
2,905,81
2,905,80
3,900,81
3,883,89
3,830,125
3,791,151
3,715,203
3,672,237
3,629,279
3,600,311
3,550,354
3,519,377
3,462,411
3,424,430
3,386,448
3,369,456
3,356,465
3,353,470
3,351,477
3,350,481
3,348,486
3,347,490
3,343,495
3,337,498
3,327,504
3,320,507
3,314,511
3,312,514
3,312,516
3,312,519
3,313,522
3,313,524
3,313,526
3,313,527
3,312,528
3,312,530
3,311,532
3,308,534
3,306,536
3,303,539
3,301,540
3,300,541
3,299,542
3,298,542
3,297,542
3,296,542
3,295,542
3,294,542
3,293,542
3,292,542
3,291,542
3,290,542
3,289,542
3,288,542
3,288,543
4,290,543
4,302,543
4,334,543
4,356,543
4,400,545
4,435,548
4,487,555
4,527,560
4,582,570
4,609,576
4,629,580
4,650,583
4,685,588
4,709,589
4,742,589
4,769,589
4,814,589
4,843,589
4,895,589
4,932,589
4,975,589
4,1002,584
4,1037,577
4,1056,574
4,1086,568
4,1104,563
4,1129,556
4,1147,552
4,1155,550
4,1175,548
4,1191,548
4,1217,547
4,1233,544
4,1249,539
4,1259,536
4,1271,535
4,1279,534
4,1295,532
4,1306,531
4,1315,530
4,1318,530
4,1325,530
4,1330,530
4,1339,529
4,1345,527
4,1348,527
4,1355,526
4,1363,526
4,1368,526
4,1375,526
4,1379,526
4,1382,526
4,1384,527
4,1387,529
4,1390,531
4,1394,532
4,1396,533
4,1401,534
4,1404,535
4,1409,535
4,1412,535
4,1416,536
4,1418,537
4,1422,537
4,1424,537
4,1429,537
4,1431,537
4,1434,537
4,1435,537
4,1437,537
4,1438,537
4,1439,537
4,1441,538
4,1442,539
4,1444,539
4,1445,539
4,1446,540
4,1448,540
4,1451,541
4,1453,542
4,1455,543
4,1456,543
4,1457,543
4,1458,543
4,1459,543
4,1459,542
4,1460,541
4,1461,540
4,1461,539
5,1459,536
5,1442,525
5,1383,486
5,1335,457
5,1243,397
5,1186,357
5,1115,311
5,1084,289
