0,59,69
0,69,94
0,78,110
0,91,136
0,101,154
1,105,147
1,112,133
1,122,122
1,133,108
1,138,102
2,142,109
2,150,128
2,162,154
2,168,168
2,178,185
2,180,187
3,177,161
3,173,136
3,172,113
3,172,98
3,173,96
4,191,122
4,200,136
4,224,155
4,240,166
4,243,167
5,240,140
5,238,107
5,238,88
5,238,72
5,238,68
6,266,158
6,266,153
6,266,152
7,266,151
7,266,150
7,267,149
7,268,147
7,271,141
7,275,129
7,280,107
7,282,95
7,284,81
7,284,76
7,284,74
7,284,73
7,284,72
