405,293
1437,285
382,924
398,751
493,872
1302,382
1399,863
875,657
1322,390
1300,270
428,270
413,749
516,879
1299,413
1384,844
434,472
442,256
1305,258
1396,741
1302,841
1417,886
1393,762
1309,859
785,665
855,621
68,316
1435,298
1338,359
1447,923
405,544
411,322
900,320
866,615
1299,351
911,322
1292,313
1297,338
883,589
914,332
455,334
446,744
553,876
366,984
386,759
511,921
1364,414
1335,264
1500,264
1365,359
1375,423
1299,477
1178,750
1074,604
1328,614
1191,750
1260,598
1087,593
1177,719
1233,582
1303,587
1338,783
1203,755
1299,658
1314,760
1229,747
1393,590
1452,887
1411,926
854,727
774,779
831,342
469,346
464,549
577,592
590,503
604,509
588,626
602,631
618,512
634,520
618,638
637,646
652,524
672,534
655,651
672,657
687,539
1079,341
1253,354
896,567
477,401
479,356
926,353
899,552
246,298
71,299
72,115
227,115
231,297
