255,753
716,89
1252,990
1514,572
400,570
716,110
886,400
1503,562
1010,559
928,421
1327,529
1353,451
815,302
692,100
531,327
661,586
1518,588
1254,1011
904,428
1325,540
1189,931
821,314
1362,467
1190,959
677,96
517,332
757,826
1242,839
1329,596
1031,596
1170,825
1215,828
1050,605
1288,607
1216,813
1069,613
673,612
768,812
237,806
392,580
622,579
732,803
1088,808
773,280
1108,371
1043,549
1015,549
895,342
621,268
260,795
715,800
490,339
659,97
863,478
617,470
563,371
624,283
889,792
233,784
251,760
